isbn13,isbn10,title,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,title_ad_subtitle,tagged_description,simple_categories,anger,disgust,fear,joy,sadness,surprise,neutral
9780671021009,0671021001,She's Come Undone,Wally Lamb,Fiction,http://books.google.com/books/content?id=Oj3qixCHJNMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In this extraordinary coming-of-age odyssey, Wally Lamb invites us to hitch a wild ride on a journey of love, pain, and renewal with the most heartbreakingly comical heroine to come along in years. Meet Dolores Price. She's 13, wise-mouthed but wounded, having bid her childhood goodbye. Stranded in front of her bedroom TV, she spends the next few years nourishing herself with the Mallomars, potato chips, and Pepsi her anxious mother supplies. When she finally orbits into young womanhood at 257 pounds, Dolores is no stronger and life is no kinder. But this time she's determined to rise to the occasion and give herself one more chance before she really goes under.",1998.0,3.86,465.0,281643.0,She's Come Undone,"9780671021009 In this extraordinary coming-of-age odyssey, Wally Lamb invites us to hitch a wild ride on a journey of love, pain, and renewal with the most heartbreakingly comical heroine to come along in years. Meet Dolores Price. She's 13, wise-mouthed but wounded, having bid her childhood goodbye. Stranded in front of her bedroom TV, she spends the next few years nourishing herself with the Mallomars, potato chips, and Pepsi her anxious mother supplies. When she finally orbits into young womanhood at 257 pounds, Dolores is no stronger and life is no kinder. But this time she's determined to rise to the occasion and give herself one more chance before she really goes under.",Fiction,0.10519036650657654,0.10400673747062683,0.7070520520210266,0.4361034631729126,0.9244977831840515,0.728188157081604,0.08540105074644089
9780671024185,0671024183,Morgan's Run,Colleen McCullough,Fiction,http://books.google.com/books/content?id=XtgXaI7yBrMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Colleen McCullough captivated millions with her beloved worldwide bestseller The Thorn Birds. Now she takes readers to the birth of modern Australia with a breath-taking saga brimming with drama, history, and passion. It was one of the greatest human experiments ever undertaken: to populate an unknown continent with the criminals of English society. For Richard Morgan, twelve months as a prisoner on the high seas would be just the beginning in a soul-trying test to survive in a hostile new land where, against all odds, he would find a new love and a new life. From the dank cells of England's prisons to the unforgiving frontier of the eighteenth-century outback, Morgan's Run is the epic tale of one man whose strength and character helped settle a country and define its future.",2002.0,3.94,848.0,3394.0,Morgan's Run,"9780671024185 Colleen McCullough captivated millions with her beloved worldwide bestseller The Thorn Birds. Now she takes readers to the birth of modern Australia with a breath-taking saga brimming with drama, history, and passion. It was one of the greatest human experiments ever undertaken: to populate an unknown continent with the criminals of English society. For Richard Morgan, twelve months as a prisoner on the high seas would be just the beginning in a soul-trying test to survive in a hostile new land where, against all odds, he would find a new love and a new life. From the dank cells of England's prisons to the unforgiving frontier of the eighteenth-century outback, Morgan's Run is the epic tale of one man whose strength and character helped settle a country and define its future.",Fiction,0.07528476417064667,0.3043082654476166,0.8073220252990723,0.47206738591194153,0.554219126701355,0.17741705477237701,0.1310230791568756
9780671024208,0671024205,The October Horse,Colleen McCullough,Fiction,http://books.google.com/books/content?id=XWWDrNeqFgUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Now in paperback--the sweeping epic of ancient Rome from the #1 bestselling author of ""The Thorn Birds"" that brings to life Gaius Julius Caesar during the last days of the Roman Republic.",2003.0,4.28,1110.0,4186.0,The October Horse,"9780671024208 Now in paperback--the sweeping epic of ancient Rome from the #1 bestselling author of ""The Thorn Birds"" that brings to life Gaius Julius Caesar during the last days of the Roman Republic.",Fiction,0.0641336515545845,0.10400673747062683,0.051362842321395874,0.6965253949165344,0.5494765639305115,0.1116902306675911,0.09599320590496063
9780671024239,067102423X,Bag of Bones,Stephen King,Fiction,http://books.google.com/books/content?id=cnKmAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Plagued by vivid nightmares of the summer house he had shared with his late wife, grieving widower Mike Noonan returns to his former Maine getaway, only to find a town in the grip of a ruthless millionaire and tormented by a series of ghostly visitations. Reprint.",1999.0,3.89,736.0,147964.0,Bag of Bones,"9780671024239 Plagued by vivid nightmares of the summer house he had shared with his late wife, grieving widower Mike Noonan returns to his former Maine getaway, only to find a town in the grip of a ruthless millionaire and tormented by a series of ghostly visitations. Reprint.",Fiction,0.0641336515545845,0.10400673747062683,0.9575717449188232,0.040564440190792084,0.9503573775291443,0.1116902306675911,0.07876552641391754
9780671024819,0671024817,Wither,J G Passarella,Fiction,http://books.google.com/books/content?id=L3ANZWIU2RgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When a quiet college town is invaded by bloodhungry demons, a savvy college freshman teams up with a local amateur historian to uncover a terrifying crime in the town's past. Reprint.",2000.0,3.72,438.0,531.0,Wither,"9780671024819 When a quiet college town is invaded by bloodhungry demons, a savvy college freshman teams up with a local amateur historian to uncover a terrifying crime in the town's past. Reprint.",Fiction,0.0641336515545845,0.10400673747062683,0.9888084530830383,0.040564440190792084,0.9503573775291443,0.1116902306675911,0.07876552641391754
9780671025700,0671025708,The Last Dance,Ed McBain,Fiction,http://books.google.com/books/content?id=OGxiKastPxsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In this city, you can get anything done for a price. If you want someone's eyeglasses smashed, it'll cost you a subway token. You want his fingernails pulled out? His legs broken? You want him hurt so bad he's an invalid his whole life? You want him...killed? Let me talk to someone. It can be done. The hanging death of a nondescript old man in a shabby little apartment in a meager section of the 87th Precinct is nothing much in this city, especially to detectives Carella and Meyer. But everyone has a story, and this old man's story stood to make some people a lot of money. His story takes Carella, Meyer, Brown, and Weeks on a search through Isola's seedy strip clubs and to the bright lights of the theater district. There they discover an upcoming musical with ties to a mysterious drug -- and a killer who stays until the last dance.",2000.0,3.69,336.0,727.0,The Last Dance,"9780671025700 In this city, you can get anything done for a price. If you want someone's eyeglasses smashed, it'll cost you a subway token. You want his fingernails pulled out? His legs broken? You want him hurt so bad he's an invalid his whole life? You want him...killed? Let me talk to someone. It can be done. The hanging death of a nondescript old man in a shabby little apartment in a meager section of the 87th Precinct is nothing much in this city, especially to detectives Carella and Meyer. But everyone has a story, and this old man's story stood to make some people a lot of money. His story takes Carella, Meyer, Brown, and Weeks on a search through Isola's seedy strip clubs and to the bright lights of the theater district. There they discover an upcoming musical with ties to a mysterious drug -- and a killer who stays until the last dance.",Fiction,0.6945348381996155,0.849273681640625,0.3879668712615967,0.07227426022291183,0.9599273204803467,0.1116902306675911,0.16477857530117035
9780671026011,0671026011,The Empty Chair,Jeffery Deaver,Fiction,http://books.google.com/books/content?id=xLPy2D0d2F4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Renowned criminalist Lincoln Rhyme faces his ultimate opponent: a kidnapper and murderer dubbed the Insect Boy. But Rhyme is in for a surprise when he learns that catching a criminal is one thing...and keeping him is another. Now Rhyme, in North Carolina to undergo risky spinal cord surgery, finds himself hunting a ruthless killer in the heart of a southern swampland -- and going head-to-head with his protégé, Amelia Sachs, in a rivalry that tests the limits of both their expertise and their love.",2001.0,4.07,512.0,448.0,The Empty Chair,"9780671026011 Renowned criminalist Lincoln Rhyme faces his ultimate opponent: a kidnapper and murderer dubbed the Insect Boy. But Rhyme is in for a surprise when he learns that catching a criminal is one thing...and keeping him is another. Now Rhyme, in North Carolina to undergo risky spinal cord surgery, finds himself hunting a ruthless killer in the heart of a southern swampland -- and going head-to-head with his protégé, Amelia Sachs, in a rivalry that tests the limits of both their expertise and their love.",Fiction,0.7899619936943054,0.20205193758010864,0.3205825388431549,0.047289904206991196,0.5494765639305115,0.1116902306675911,0.8765036463737488
9780671027124,0671027123,All Through the Night,Mary Higgins Clark,Fiction,http://books.google.com/books/content?id=XYXRNUVVCeIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Alvirah, an amateur detective, and her husband Willy investigate when an after-school shelter for neighborhood kids is prevented from moving into a neighboring building by a couple living there who claim to have inherited it",1999.0,3.7,256.0,6116.0,All Through the Night,"9780671027124 Alvirah, an amateur detective, and her husband Willy investigate when an after-school shelter for neighborhood kids is prevented from moving into a neighboring building by a couple living there who claim to have inherited it",Fiction,0.6765510439872742,0.029257429763674736,0.12256290018558502,0.0025166193954646587,0.059633661061525345,0.09646078944206238,0.01301750261336565
9780671027636,0671027638,The Fuck Up,Arthur Nersesian,Fiction,http://books.google.com/books/content?id=Szo1AwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"A dark comedy of urban life features an aspiring, but incompetent, writer, who is dumped by his girlfriend, fired for asking for a raise, and stumbles into a robbery",1999.0,3.57,304.0,10013.0,The Fuck Up,"9780671027636 A dark comedy of urban life features an aspiring, but incompetent, writer, who is dumped by his girlfriend, fired for asking for a raise, and stumbles into a robbery",Fiction,0.019238637760281563,0.07401750236749649,0.04309479519724846,0.0034602468367666006,0.010624597780406475,0.8422040343284607,0.007360219489783049
9780671035976,0671035975,How to Stop Worrying and Start Living,Dale Carnegie,Psychology,http://books.google.com/books/content?id=zHBEKfn52l4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"The first trade paperback edition of the classic guide to conquering the fears and worries that prevent individuals from living full and happy lives offers practical advice on how to eliminate business and financial anxieties, turn criticism into an advantage, avoid fatigue, and more. Reprint. 25,000 first printing.",2004.0,4.11,358.0,57572.0,How to Stop Worrying and Start Living,"9780671035976 The first trade paperback edition of the classic guide to conquering the fears and worries that prevent individuals from living full and happy lives offers practical advice on how to eliminate business and financial anxieties, turn criticism into an advantage, avoid fatigue, and more. Reprint. 25,000 first printing.",Nonfiction,0.0641336515545845,0.10400673747062683,0.44614237546920776,0.25736549496650696,0.9503573775291443,0.1116902306675911,0.34752926230430603
9780671036355,0671036351,Present Tense,L. A. Graf,Fiction,http://books.google.com/books/content?id=mXg_PgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"After the Enterprise is hurtled three days into the past by the explosion of a dying world, expeditions to the surface of that world take on a perilous new meaning when Captain Kirk and Dr. McCoy mysteriously vanish.",2002.0,3.65,253.0,170.0,Present Tense,"9780671036355 After the Enterprise is hurtled three days into the past by the explosion of a dying world, expeditions to the surface of that world take on a perilous new meaning when Captain Kirk and Dr. McCoy mysteriously vanish.",Fiction,0.0641336515545845,0.10400673747062683,0.8709152936935425,0.040564440190792084,0.5494765639305115,0.1116902306675911,0.4253304898738861
9780671039745,0671039741,Salem's Lot,Stephen King,Fiction,http://books.google.com/books/content?id=ZZ-fPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In a classic tale of horror by Stephen King, a man returns to his hometown of Jerusalem's Lot, Maine, only to find it infested with vampires. Reprint.",1999.0,4.01,631.0,3386.0,Salem's Lot,"9780671039745 In a classic tale of horror by Stephen King, a man returns to his hometown of Jerusalem's Lot, Maine, only to find it infested with vampires. Reprint.",Fiction,0.0641336515545845,0.10400673747062683,0.9632619619369507,0.040564440190792084,0.9503573775291443,0.1116902306675911,0.07876552641391754
9780671039943,0671039946,Ice,V. C. Andrews,Fiction,http://books.google.com/books/content?id=kdBWlQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Ice Goodman, a troubled young girl, must draw on her extraordinary singing voice to escape the tragedy, deception, and her mother's jealousy that threaten to destroy her world. Original.",2001.0,3.75,208.0,2406.0,Ice,"9780671039943 Ice Goodman, a troubled young girl, must draw on her extraordinary singing voice to escape the tragedy, deception, and her mother's jealousy that threaten to destroy her world. Original.",Fiction,0.0641336515545845,0.10400673747062683,0.9684479236602783,0.040564440190792084,0.9368457794189453,0.1116902306675911,0.07876552641391754
9780671040840,0671040847,The Living Blood,Tananarive Due,Fiction,http://books.google.com/books/content?id=JGMqSE_qFMgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Struggling to rebuild her life after the disappearance of her husband and the death of her oldest daughter, Jessica discovers that her other daughter inherited her father's immortality and sets out for Africa for guidance.",2002.0,4.33,515.0,1777.0,The Living Blood,"9780671040840 Struggling to rebuild her life after the disappearance of her husband and the death of her oldest daughter, Jessica discovers that her other daughter inherited her father's immortality and sets out for Africa for guidance.",Fiction,0.0641336515545845,0.10400673747062683,0.181583434343338,0.040564440190792084,0.5494765639305115,0.6927670836448669,0.07876552641391754
9780671041557,067104155X,Diablo: Legacy of Blood,Richard A. Knaak,Fiction,http://books.google.com/books/content?id=W447TRc7bk4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"In a novel based on the popular computer game, Norrec Vizharan stumbles upon the ancient armor of Bartuc, the legendary Warlord of Blood, a cursed artifact that draws Norrect into a tortured struggle against his own bloodthirsty desires as he searches for the truth about the terrifying curse before he is lost to the darkness forever or falls into the hands of the evil demons pursuing him. Original. (A Blizzard Entertainment M-rated electronic game) (Horror)",2001.0,3.77,355.0,2039.0,Diablo: Legacy of Blood,"9780671041557 In a novel based on the popular computer game, Norrec Vizharan stumbles upon the ancient armor of Bartuc, the legendary Warlord of Blood, a cursed artifact that draws Norrect into a tortured struggle against his own bloodthirsty desires as he searches for the truth about the terrifying curse before he is lost to the darkness forever or falls into the hands of the evil demons pursuing him. Original. (A Blizzard Entertainment M-rated electronic game) (Horror)",Fiction,0.016347810626029968,0.029616815969347954,0.965813934803009,0.008905945345759392,0.9368457794189453,0.02017376944422722,0.01942327804863453
9780671042851,0671042858,The Girl Who Loved Tom Gordon,Stephen King,Fiction,http://books.google.com/books/content?id=dtjKROABhp4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The acclaimed #1 New York Times and undisputed King of Horror Stephen King offers a frightening suspense novel about a young girl who becomes lost in the woods as night falls. On a six-mile hike on the Maine-New Hampshire branch of the Appalachian Trail, nine-year-old Trisha McFarland quickly tires of the constant bickering between her older brother, Pete, and her recently divorced mother. But when she wanders off by herself, and then tries to catch up by attempting a shortcut, she becomes lost in a wilderness maze full of peril and terror. As night falls, Trisha has only her ingenuity as a defense against the elements, and only her courage and faith to withstand her mounting fears. For solace she tunes her Walkman to broadcasts of Boston Red Sox baseball games and follows the gritty performances of her hero, relief pitcher Tom Gordon. And when her radio’s reception begins to fade, Trisha imagines that Tom Gordon is with her—protecting her from an all-too-real enemy who has left a trail of slaughtered animals and mangled trees in the dense, dark woods…",1999.0,3.58,264.0,1962.0,The Girl Who Loved Tom Gordon,"9780671042851 The acclaimed #1 New York Times and undisputed King of Horror Stephen King offers a frightening suspense novel about a young girl who becomes lost in the woods as night falls. On a six-mile hike on the Maine-New Hampshire branch of the Appalachian Trail, nine-year-old Trisha McFarland quickly tires of the constant bickering between her older brother, Pete, and her recently divorced mother. But when she wanders off by herself, and then tries to catch up by attempting a shortcut, she becomes lost in a wilderness maze full of peril and terror. As night falls, Trisha has only her ingenuity as a defense against the elements, and only her courage and faith to withstand her mounting fears. For solace she tunes her Walkman to broadcasts of Boston Red Sox baseball games and follows the gritty performances of her hero, relief pitcher Tom Gordon. And when her radio’s reception begins to fade, Trisha imagines that Tom Gordon is with her—protecting her from an all-too-real enemy who has left a trail of slaughtered animals and mangled trees in the dense, dark woods…",Fiction,0.8977978229522705,0.18031512200832367,0.9907174706459045,0.329167902469635,0.4484160542488098,0.19478799402713776,0.007758468389511108
9780671047641,0671047647,Venice: Lion City,Garry Wills,History,http://books.google.com/books/content?id=OaarttemhYgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"A unique historical perspective on Venice, one of the world's most fascinating cities, during the fifteenth and sixteenth centuries, is told through the art, which is connected to its imperial religion and which details the labor, warfare, government, prayer, and discipline of the time. Reprint.",2002.0,3.74,416.0,121.0,Venice: Lion City:The Religion of Empire,"9780671047641 A unique historical perspective on Venice, one of the world's most fascinating cities, during the fifteenth and sixteenth centuries, is told through the art, which is connected to its imperial religion and which details the labor, warfare, government, prayer, and discipline of the time. Reprint.",Nonfiction,0.0641336515545845,0.10400673747062683,0.051362842321395874,0.06793901324272156,0.9503573775291443,0.1116902306675911,0.18974971771240234
9780671417017,0671417010,Confessions of an Actor,Laurence Oliver,Performing Arts,,"An autobiography by the English actor discusses his theatrical and film career and offers a candid account of his personal life, focusing on his relationship with actress Vivien Leigh",1982.0,3.71,348.0,272.0,Confessions of an Actor:Laurence Olivier an Autobiography/#07444,"9780671417017 An autobiography by the English actor discusses his theatrical and film career and offers a candid account of his personal life, focusing on his relationship with actress Vivien Leigh",Nonfiction,0.007640755269676447,0.03100508265197277,0.006241146475076675,0.4684251844882965,0.3998910188674927,0.0716167539358139,0.015180101618170738
9780671447205,0671447203,The Bluest Eye,Toni Morrison,African Americans,,"Tells the story of eleven-year old Pecola Breedlove, an African-American girl. She prays for her eyes to turn blue so that she will be as beautiful and beloved as all the blonde, blue-eyed children in America, people will notice her, and her world will be different. In the autumn of 1941, the year the marigolds in the Breedloves' garden do not bloom, Pecola's life changes in painful, devastating ways.",1972.0,4.01,160.0,239.0,The Bluest Eye,"9780671447205 Tells the story of eleven-year old Pecola Breedlove, an African-American girl. She prays for her eyes to turn blue so that she will be as beautiful and beloved as all the blonde, blue-eyed children in America, people will notice her, and her world will be different. In the autumn of 1941, the year the marigolds in the Breedloves' garden do not bloom, Pecola's life changes in painful, devastating ways.",Nonfiction,0.0641336515545845,0.10400673747062683,0.051362842321395874,0.08191211521625519,0.7771399617195129,0.9796834588050842,0.1352142095565796
9780671447540,0671447548,Mornings on Horseback,David McCullough,Biography & Autobiography,http://books.google.com/books/content?id=FwemES2QqsUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Examines the life of Theodore Roosevelt from age ten to twenty-seven, focusing on the influence of his family relationships and experiences on his growth to manhood",1982.0,4.12,445.0,21832.0,"Mornings on Horseback:The Story of an Extraordinary Family, a Vanished Way of Life and the Unique Child Who Became Theodore Roosevelt","9780671447540 Examines the life of Theodore Roosevelt from age ten to twenty-seven, focusing on the influence of his family relationships and experiences on his growth to manhood",Nonfiction,0.005328181199729443,0.02001577988266945,0.010234176181256771,0.008506828919053078,0.90694260597229,0.025699106976389885,0.023273365572094917
9780671519162,0671519166,Guilty as Charged,Scott Turow,Fiction,http://books.google.com/books/content?id=oBqZfJNVr_cC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"An anthology of courtroom drama and whodunit suspense includes short works by such popular authors as John Lutz, Stuart Kaminsky, Jay Brandon, John Jakes, Lia Matera, and Bill Brozini. Original.",1996.0,3.76,10.0,147.0,Guilty as Charged:A Mystery Writers of America Anthology,"9780671519162 An anthology of courtroom drama and whodunit suspense includes short works by such popular authors as John Lutz, Stuart Kaminsky, Jay Brandon, John Jakes, Lia Matera, and Bill Brozini. Original.",Fiction,0.0641336515545845,0.10400673747062683,0.41462257504463196,0.05099184066057205,0.9368457794189453,0.1116902306675911,0.07876552641391754
9780671519186,0671519182,The Night Awakens,Mary Higgins Clark,Fiction,http://books.google.com/books/content?id=TLK4yMezNiMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The crowned Queen of Suspense, #1 New York Times bestselling author Mary Higgins Clark, has no peer in the realm of stylish, sophisticated thrillers -- brilliant, breathtaking tales that delve into the deepest affairs of the heart, the darkest crimes of passion. Now, in that same haunting tradition, she invites a star-studded cast of authors to share original stories of men and women joined in love...and driven to murder. Sara Shankman puts a chilling new spin on payback...Joseph Hansen slaps a rancher with a cold wake-up call out on the trail...Loren D. Estleman cuts a honeymoon short when a bride learns she's married to the mob...Brendan DuBois drives a brother to distractionon the road to revenge...Sally Gunning pushes jealousy to a murderous extreme...Nancy Pickard exposes the truth behind the headlines as a young love leads to old-fashioned homicide...and a panoply of other renouned writers spellbind us with the seductive charms of love, lust, and other lethal attractions.",2000.0,3.5,303.0,158.0,The Night Awakens:A Mystery Writers of America Anthology,"9780671519186 The crowned Queen of Suspense, #1 New York Times bestselling author Mary Higgins Clark, has no peer in the realm of stylish, sophisticated thrillers -- brilliant, breathtaking tales that delve into the deepest affairs of the heart, the darkest crimes of passion. Now, in that same haunting tradition, she invites a star-studded cast of authors to share original stories of men and women joined in love...and driven to murder. Sara Shankman puts a chilling new spin on payback...Joseph Hansen slaps a rancher with a cold wake-up call out on the trail...Loren D. Estleman cuts a honeymoon short when a bride learns she's married to the mob...Brendan DuBois drives a brother to distractionon the road to revenge...Sally Gunning pushes jealousy to a murderous extreme...Nancy Pickard exposes the truth behind the headlines as a young love leads to old-fashioned homicide...and a panoply of other renouned writers spellbind us with the seductive charms of love, lust, and other lethal attractions.",Fiction,0.9773772358894348,0.49215754866600037,0.9398228526115417,0.6588283181190491,0.8746926784515381,0.40026646852493286,0.07876552641391754
9780671519988,0671519980,The Leader In You,Dale Carnegie,Self-Help,http://books.google.com/books/content?id=kvE_lAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"For nearly a century, the words and works of Dale Carnegie & Associates, Inc., have translated into proven success—a claim verified by millions of satisfied graduates; a perpetual 3,000-plus enrollment roster per week; and book sales, including the mega-bestseller How to Win Friends and Influence People, totaling over thirty million copies. Now, in The Leader In You, coauthors Stuart R. Levine and Michael A. Crom apply the famed organization’s time-tested human relations principles to demonstrate how anyone, regardless of his or her job, can harness creativity and enthusiasm to work more productively. With insights from leading figures in the corporate, entertainment, sports, academic, and political arenas—and encompassing interviews and advice from such eminent authorities as Lee Iacocca and Margaret Thatcher—this comprehensive, step-by-step guide includes strategies to help you: identify your leadership strengths; achieve your goals and increase your self-confidence; eliminate an “us vs. them” mentality; become a team player and strengthen cooperation among associates; balance work and leisure; control your worries and energize your life; and much more! The most important investment you will ever make is in yourself—once you discover the key that unlocks The Leader In You.",1995.0,4.09,256.0,3550.0,The Leader In You:The Leader In You,"9780671519988 For nearly a century, the words and works of Dale Carnegie & Associates, Inc., have translated into proven success—a claim verified by millions of satisfied graduates; a perpetual 3,000-plus enrollment roster per week; and book sales, including the mega-bestseller How to Win Friends and Influence People, totaling over thirty million copies. Now, in The Leader In You, coauthors Stuart R. Levine and Michael A. Crom apply the famed organization’s time-tested human relations principles to demonstrate how anyone, regardless of his or her job, can harness creativity and enthusiasm to work more productively. With insights from leading figures in the corporate, entertainment, sports, academic, and political arenas—and encompassing interviews and advice from such eminent authorities as Lee Iacocca and Margaret Thatcher—this comprehensive, step-by-step guide includes strategies to help you: identify your leadership strengths; achieve your goals and increase your self-confidence; eliminate an “us vs. them” mentality; become a team player and strengthen cooperation among associates; balance work and leisure; control your worries and energize your life; and much more! The most important investment you will ever make is in yourself—once you discover the key that unlocks The Leader In You.",Nonfiction,0.0641336515545845,0.10400673747062683,0.05194123461842537,0.8008774518966675,0.9307182431221008,0.12754732370376587,0.16749796271324158
9780671524098,0671524097,Sharp Edges,Jayne Ann Krentz,Fiction,http://books.google.com/books/content?id=qaphBUh4GHYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A museum curator and a rough-hewn private investigator enter the sinister, high-stakes world of priceless art, where they discover that the most valuable commodity is knowing whom to trust",1998.0,3.86,368.0,2794.0,Sharp Edges,"9780671524098 A museum curator and a rough-hewn private investigator enter the sinister, high-stakes world of priceless art, where they discover that the most valuable commodity is knowing whom to trust",Fiction,0.029092229902744293,0.2618432343006134,0.6436237692832947,0.010783270001411438,0.03221132233738899,0.012602279894053936,0.009843860752880573
9780671553029,067155302X,Harvest,Tess Gerritsen,Fiction,http://books.google.com/books/content?id=GY5mZyojjv8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Medical resident Dr. Abby Matteo is elated when the elite cardiac transplant team at Boston's Bayside Hospital taps her as a potential recruit. But faced with a tormenting life-and-death decision, Abby helps direct a crash victim's harvested heart to a dying teenager -- instead of the wealthy older woman who was supposed to receive it. The repercussions leave Abby shaken and plagued with self-doubt. Suddenly, a new heart appears, and the woman's transplant is completed. Then Abby makes a terrible discovery. The donor records have been falsified -- the new heart has not come through the proper channels. Defying the hospital's demands for silence, she begins her own investigation that reveals a murderous, unthinkable conspiracy. Every move Abby makes spawns a vicious backlash...and on a ship anchored in the waters of Boston harbor, the grisly truth lies waiting.",1997.0,4.1,368.0,15234.0,Harvest,"9780671553029 Medical resident Dr. Abby Matteo is elated when the elite cardiac transplant team at Boston's Bayside Hospital taps her as a potential recruit. But faced with a tormenting life-and-death decision, Abby helps direct a crash victim's harvested heart to a dying teenager -- instead of the wealthy older woman who was supposed to receive it. The repercussions leave Abby shaken and plagued with self-doubt. Suddenly, a new heart appears, and the woman's transplant is completed. Then Abby makes a terrible discovery. The donor records have been falsified -- the new heart has not come through the proper channels. Defying the hospital's demands for silence, she begins her own investigation that reveals a murderous, unthinkable conspiracy. Every move Abby makes spawns a vicious backlash...and on a ship anchored in the waters of Boston harbor, the grisly truth lies waiting.",Fiction,0.9182201623916626,0.23388107120990753,0.9876254200935364,0.9848425388336182,0.6401640772819519,0.2736831307411194,0.8209056258201599
9780671553043,0671553046,Life Support,Tess Gerritsen,Fiction,http://books.google.com/books/content?id=s-bKpPSlbbUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"New York Times bestselling author Tess Gerritsen weaves authenticity into another novel of searing medical suspense, as a dedicated woman doctor probes into the cause of a mystifying and lethal outbreak. The quiet overnight shift at Springer Hospital ER suits Dr. Toby Harper just fine -- until she admits a man in critical condition from a possible viral infection of the brain. The delirious man barely responds to treatment -- and then disappears without a trace. Before Toby can find him, a second case occurs, revealing a terrifying fact: the virus can only be spread through direct tissue exchange. Following a trail of death that winds from a pregnant sixteen-year-old prostitute to her own home, Toby discovers the unthinkable: the epidemic didn't just happen -- someone let it loose....",1998.0,3.99,400.0,10757.0,Life Support,"9780671553043 New York Times bestselling author Tess Gerritsen weaves authenticity into another novel of searing medical suspense, as a dedicated woman doctor probes into the cause of a mystifying and lethal outbreak. The quiet overnight shift at Springer Hospital ER suits Dr. Toby Harper just fine -- until she admits a man in critical condition from a possible viral infection of the brain. The delirious man barely responds to treatment -- and then disappears without a trace. Before Toby can find him, a second case occurs, revealing a terrifying fact: the virus can only be spread through direct tissue exchange. Following a trail of death that winds from a pregnant sixteen-year-old prostitute to her own home, Toby discovers the unthinkable: the epidemic didn't just happen -- someone let it loose....",Fiction,0.0641336515545845,0.22688469290733337,0.9770817160606384,0.7656324505805969,0.6691531538963318,0.6262737512588501,0.07876552641391754
